sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000B9D1,3C004E20,2BFCE494,4004E016,00000001,00000001
2,112806500,F80007FF,0000F800,00000000,00000000,0000B9D1,3C004E20,2BF8E494,4002A816,00000001,00000002
3,115227600,00000000,00000001,00000000,00000000,0000B9D1,3C004E20,2BF4E494,4002A816,00000001,00000003
4,69952400,00000000,00000001,00000000,00000000,0000B9D1,3C004E20,2BF0E494,4002A816,00000001,00000004
5,65063800,00000000,00000001,00000000,00000000,0000B9D1,3C004E20,2BF0E494,5002A816,00000001,00000005
6,63360000,FFFF0093,0000064F,0000FFFF,00000000,0000B9D1,3C004E20,2BF4E494,5002A816,00000001,00000006
7,65017800,FFF90078,000007FF,0016FFFF,00000000,0000B9D3,3C004E20,2BFCE494,4002A816,00000001,00000007
8,62741300,000C01A0,000007FF,FFEDFFFE,00010000,0000B9D2,3C004E20,2BFCE494,4002A816,00000021,00000008
9,63989200,FFF401EC,00000689,0002FFFE,00010000,0001B9D5,3C004E20,2800E494,4002A816,00000021,00000009
10,64772100,000F01D5,0000051E,FFF0FFFF,00020000,0001B9D3,3C004E20,2800E494,4002A816,00000021,0000000A
11,64268500,FFFB019F,0000043F,FFFEFFFF,00020000,0001B9D3,3C004E20,2800E494,4002A816,00000021,0000000B
12,61792800,FFF10178,000003C3,00110000,00020000,0002B9D7,3C004E20,2800E494,4002A816,00000021,0000000C
13,68717700,000D0199,00000389,0001FFFF,00020000,0002B9D8,3C004E20,2800E494,4002A816,00000021,0000000D
14,65033100,FFFF018A,00000377,FFF90000,00020000,0002B9D9,3C004E20,2800E494,4002A816,00000021,0000000E
15,63004900,000401AA,0000037B,FFFE0000,00020000,0003B9D9,3C004E20,2800E494,4002A816,00000021,0000000F
16,68114400,00010178,0000038A,FFF70000,00020000,0003B9D7,3C004E20,2800E494,5002A816,00000021,00000010
17,81049300,FFFB0199,0000039B,00010000,00020000,0003B9D7,3C004E20,2800E494,5002A816,00000021,00000011
18,88046800,00030178,000003AC,FFF70000,00020000,0003B9D5,3C004E20,2800E494,5002A816,00000021,00000012
19,84359700,FFFB0197,000003B9,00020000,00020000,0004B9D5,3C004E20,2800E494,5002A816,00000021,00000013
20,81214800,00020182,000003C4,FFFA0000,00020000,0004B9D4,3C004E20,2800E494,5002A816,00000020,00000014
21,77364800,FFFC0198,000003CB,00030000,00020000,0004B9D4,3C004E20,2800E494,5002A816,00000020,00000015
22,87170200,00010188,000003D0,FFFE0000,00020000,0005B9D4,3C004E20,2800E494,5002A816,00000020,00000016
23,93611200,00000191,000003D3,00000000,00020000,0005B9D4,3C004E20,2BFCE494,5002A816,00000020,00000017
24,87503400,FFFF017E,000003D5,00000000,00020000,0005B9D4,3C004E20,2800E494,6002A816,00000020,00000018
25,91112300,0000018A,000003D6,00000000,00020000,0006B9D4,3C004E20,2800E494,6002A816,00000020,00000019
26,95067000,0001018A,000003D6,00000000,00020000,0006B9D4,3C004E20,2800E494,6002A816,00000020,0000001A
27,80923900,FFFF0195,000003D6,00000000,00020000,0006B9D4,3C004E20,2800E494,6002A816,00000020,0000001B
28,80177200,0000019B,000003D6,00000000,00020000,0007B9D4,3C004E20,2800E494,6002A816,00000020,0000001C
29,68837500,000001A6,000003D6,00000000,00020000,0007B9D4,3C004E20,2800E494,6002A816,00000020,0000001D
30,64050600,000001B5,000003D5,00000000,00020000,0007B9D4,3C004E20,28012DB0,6002A816,00000020,0000001E
31,69223700,FFFF01C6,000003DB,00000000,00030000,0008B9D4,3C004E20,28012DB0,6002A816,00000020,0000001F
32,63418600,000101A6,000003D5,00000000,00030000,0008B9D4,3C004E20,28012DB0,7002A816,00000020,00000020
33,67925500,FFFF0075,000003D3,00000001,00020000,0008B9D4,3C004E20,28012DB0,7002A816,00000020,00000021
34,69278000,0000011E,000003D3,00000000,00020000,0008B9D4,3C004E20,28012DB0,7002A816,00000020,00000022
35,71088900,0001022D,000003D3,0000FFFF,00020000,0009B9D4,3C004E20,28012DB0,B002A816,00000020,00000023
36,75117000,000002B4,000003D4,0000FFFF,00030000,0009B9D4,3C004E20,28012DB0,9002A816,00000020,00000024
37,74974200,00000235,000003D5,00000000,00030000,000AB9D4,3C004E20,28012DB0,9002A816,00000020,00000025
38,65060000,FFFF022E,000003D5,FFFFFFFF,00030000,000AB9D4,3C004E20,28012DB0,9002A816,00000020,00000026
39,63805200,000101E4,000003D5,FFFF0000,00030000,000AB9D4,3C004E20,28012DB0,9002A816,00000020,00000027
40,62787000,FFFF01F1,000003D5,00020000,00030000,000BB9D4,3C004E20,28012DB0,9002A816,00000020,00000028
41,63653700,000101C3,000003D5,00020000,00030000,000BB9D4,3C004E20,28012DB0,9002A816,00000020,00000029
42,63941800,FFFF01DC,000003D5,FFFC0000,00030000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,0000002A
43,63522800,000001AF,000003D5,FFFF0001,00030000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,0000002B
44,64814400,FFFF0171,000003D5,00010001,00030000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,0000002C
45,67591000,000100B1,000003D6,00000002,00020000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,0000002D
46,64959000,0000004B,000003D5,00000002,00020000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,0000002E
47,66713200,0000FFDF,000003D5,00000002,00010000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,0000002F
48,68289800,0001FFCB,000003D5,00000001,00010000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,00000030
49,65355500,0000FF90,000003D5,00000002,00000000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,00000031
50,73498100,FFFEFF9B,000003D5,00000001,00000000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,00000032
51,68129600,FFFFFF73,000003D5,00000001,00000000,000CB9D4,3C004E20,28012DB0,9002A816,00000020,00000033
52,69099700,0028FF89,000103D5,001A0000,00000000,000CB9D8,3C004E20,28012DB0,9002A816,00000020,00000034
53,68200600,000EFF67,000003D5,00110001,FFFF0000,000CB9DE,3C004E20,28012DB0,9002A816,00000020,00000035
54,66683700,FFFCFF84,000003D5,000B0000,FFFF0000,000CB9E2,3C004E20,28012DB0,9002A816,00000020,00000036
55,66016100,FFFEFF65,000003D5,00070000,FFFF0000,000BB9E5,3C004E20,28012DB0,9002A816,00000020,00000037
56,71486300,0001FF87,000003D5,00050000,FFFF0000,000BB9E6,3C004E20,28012DB0,9002A816,00000020,00000038
57,73838700,0000FF7E,000003D5,00030000,FFFF0000,000BB9E7,3C004E20,28012DB0,9002A816,00000020,00000039
58,82805400,0003FFD1,000003D5,0002FFFF,FFFF0000,000BB9E8,3C004E20,28012DB0,9002A816,00000020,0000003A
59,77146400,00220003,00090393,00140046,FFF6FFFF,000BB9EC,3C004E20,2BFD2DB0,9002A816,00000020,0000003B
60,78399300,0035004D,FFD20310,003C00A2,FFD30008,000BB9F8,3C004E20,2BFD468F,9002A816,00000020,0000003C
61,87313100,002F0088,FFE002FF,004A00F1,FF98000F,000CBA08,3C004E20,2BFD468F,9002A816,00000020,0000003D
62,94368900,004C0088,FFF20338,002E010D,FF4F0014,000CBA18,3C004E20,2BFD468F,900AA816,00000020,0000003E
63,93081000,00850055,002C0384,00930114,FF00000E,000CBA36,3C004E20,2BFD468F,900AA816,00000020,0000003F
64,102807600,00C3FFCA,FFF903E6,008E00DE,FEB80008,000CBA61,3C004E20,2801468F,900AA816,00000020,00000040
65,88900000,00DAFFC5,FFE8042B,011300BE,FE7CFFFB,000CBAA1,3C004E20,2801468F,9012A816,00000020,00000041
66,91321500,012EFF44,FFFD0488,01280035,FE5DFFF5,000BBAF4,3C004E20,2801468F,901AA816,00000020,00000042
67,90785000,0179FF6A,FFD70414,01C7FFA0,FE68FFF1,000BBB68,3C004E20,2801468F,900A6016,00000010,00000043
68,84430600,012FFF7C,00070360,0194FF26,FE9AFFED,000BBBE3,3C004E20,2801468F,9012B016,00000010,00000044
69,81596100,0102FF9C,FFDE032C,01D3FEEA,FEE5FFEF,000BBC62,3C004E20,2801468F,901A7016,00000010,00000045
70,71541600,01C0FF58,000F0375,020AFED8,FF39FFEB,000BBCF1,3C004E20,2801468F,90222016,00000010,00000046
71,73230600,0209FF18,FFFA03C0,0269FEEA,FF8BFFE8,000BBD96,3C004E20,1FFD468F,9019E816,00000010,00000047
72,64930900,020BFF12,001F042A,025AFF27,FFD0FFE2,000BBE44,3C004E20,1FFD468F,9019D016,00000010,00000048
73,64284700,01B1FEE1,FFBE0457,026BFF6A,0004FFE9,010BBEF3,3C004E20,23FD468F,9021B816,00000010,00000049
74,62298100,0200FE9E,FFE404D4,026FFFCF,001EFFF6,010ABFA3,3C004E20,1FFD468F,9021A816,00000010,0000004A
75,62509200,021CFE83,FFFF04A7,02A60003,0023FFFB,010AC05E,3C004E20,1FFD468F,90297816,00000010,0000004B
76,65880700,023FFDDB,0007044A,02CA0019,001EFFFB,010AC128,3C004E20,1C01468F,50296816,00000010,0000004C
77,63327100,0217FD53,000703FF,02F8001C,0016FFF9,0109C1FD,3C004E20,1C01468F,70296016,00000010,0000004D
78,64989200,0210FDB7,000503D7,03040018,000FFFF8,0109C2D9,3C004E20,1C01468F,70315016,00000010,0000004E
79,63114800,01F7FDF5,000303C6,031D0013,0009FFF8,0108C3BB,3C004E20,1C01468F,70314816,00000010,0000004F
80,60986500,01F7FE1E,000203C1,031C000E,0005FFF7,0108C49F,3C004E20,1C01468F,70314816,00000010,00000050
81,63167900,01DBFE3D,000003C1,0326000A,0002FFF7,0108C585,3C004E20,2001468F,70314016,00000010,00000051
82,61135600,01DCFE4A,000103C2,032C0006,0000FFF7,0107C66C,3C004E20,2001468F,70314016,00000010,00000052
83,60897600,0276FE16,000203C3,03230005,FFFFFFF7,0107C753,3C004E20,1C01468F,60313816,00000010,00000053
84,60289100,0253FE56,000003D0,03290003,FFFEFFF6,0107C83A,3C004E20,1C01468F,60313816,00000010,00000054
85,59932300,01EBFEB9,FFFF03D1,032A0002,FFFEFFF6,0106C922,3C004E20,1C01468F,60313816,00000010,00000055
86,57586500,01A0FEDD,FFFE03D2,03290001,FFFEFFF7,0106CA0A,3C004E20,2001468F,60313816,00000010,00000056
87,57501700,016BFEF8,FFFD03D3,031B0001,FFFEFFF8,0106CAEF,3C004E20,2001468F,60313816,00000010,00000057
88,58780100,014EFF0E,FFFD03D3,030E0001,FFFEFFF8,0106CBD0,3C004E20,2001468F,60313816,00000010,00000058
89,58535800,012EFF1E,FFFD03D4,02F70001,FFFEFFF9,0106CCAC,3C004E20,2001468F,60313816,00000010,00000059
90,58612400,0117FF2A,FFFE03D4,02E30000,FFFEFFFA,0106CD82,3C004E20,28015F90,60494016,00000010,0000005A
