sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,0003FFEC,000203D7,00010004,FF8C0000,0000B9B8,3E004E20,2BFCE4B9,4007F8DD,003C0041,00000001
2,52625500,060EF9F2,0004F9F2,FFFF0003,FF8C0000,0000B9B8,3C004E20,2BF8E49F,4007F8DD,00780081,00000002
3,98446100,00020003,00040000,FFFD0000,FF8C0000,0000B9B8,3A004E20,2BF4E482,4007F8DD,00B400C1,00000003
4,47378400,00010003,0004FFFF,FFFCFFFE,FF8C0000,0000B9B8,3A004E20,2BF0E465,4007F8DC,00F00101,00000004
5,48814800,FFFF0002,0002FFFE,FFFCFFFC,FF8C0000,0000B9B8,3A004E20,2BF0E44E,5007F8DB,002C0141,00000005
6,43093600,FFFC0064,FFFA051E,FFFCFFE6,FF930002,0000B9B8,3C004E20,2BF4E440,5007F8DB,00840241,00000006
7,119594000,FFFE007D,FFFC060E,FFCEFFF3,FF970003,0000B9B7,3E004E20,2BF8E43D,4007F8DC,00E80681,00000007
8,21129900,000001C6,FFFD060E,0009FFFB,FF990003,0000B9B6,3E004E20,2BFCE447,4007F8DC,00BC0D21,00000008
9,49769400,FFFA01BA,FFFD060E,FFF80000,FF9A0003,0001B9B7,3C004E20,2800E45A,4007F8DD,002C0321,00000009
10,48272800,000901BC,FFFF0543,00070003,FF9A0003,0001B9B5,3A004E20,2800E475,4007F8DD,00600721,0000000A
11,51146900,FFF6018B,00010453,00070002,FF9A0003,0001B9B6,3A004E20,2800E494,4007F8DC,00680DA1,0000000B
12,51529300,000701A2,000303CC,00030000,FF9A0003,0002B9B7,3A004E20,2800E4B0,4007F8DB,006002E1,0000000C
13,50638800,FFFC01A1,0003038B,0004FFFE,FF990003,0002B9B9,3C004E20,2800E4C7,4007F8DB,005007E1,0000000D
14,51799600,0004018C,00030375,0002FFFD,FF990003,0002B9B9,3E004E20,2800E4D4,4007F8DB,003C0D21,0000000E
15,50164400,FFFD016F,00010377,0000FFFE,FF990003,0003B9B9,3E004E20,2800E4D6,5007F8DC,002801A1,0000000F
16,51174100,FFFC0187,FFFF0384,FFFE0000,FF990003,0003B9B9,3E004E20,2800E4CD,5007F8DD,001C0721,00000010
17,51959900,FFFD0180,FFFD0395,FFFE0003,FF990003,0003B9B9,3C004E20,2800E4BB,5007F8DD,00100BE1,00000011
