sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000E106,3C004E20,2BFCE494,40FFF816,00000001,00000001
2,229905100,F800F800,0000F800,00000000,00000000,0000E106,3C004E20,2BF8E494,40FC8816,00000001,00000002
3,84765300,00000000,00000001,00000000,00000000,0000E106,3C004E20,2BF4E494,40FC8816,00000001,00000003
4,38772600,00000000,00000001,00000000,00000000,0000E106,3C004E20,2BF0E494,40FC8816,00000001,00000004
5,44064300,FFFD0047,000005F4,00010001,00000000,00FFE105,3C004E20,2BF8E494,50FC8816,00000001,00000005
6,40283500,FFFC006B,000007FF,FFECFFFF,00000000,0000E105,3C004E20,2BFCE494,40FC8816,00000001,00000006
7,39832200,FFF2013D,0000077A,FFE5FFFE,00010000,FF00E107,3C004E20,2BFCE494,40FC8816,00000021,00000007
8,51147200,FFFF0177,000005EC,FFEDFFFE,00010000,FF00E103,3C004E20,2800E494,40FC8816,00000021,00000008
9,50316400,FFF00194,000004DF,FFDEFFFF,00010000,FF01E0FD,3C004E20,2800E494,40FC9016,00000021,00000009
10,50436900,FFED0194,00000437,FFE9FFFF,00020000,FF01E0F8,3C004E20,2800E494,40FC9016,00000021,0000000A
11,50086000,FFFC0176,000003D7,FFE30000,00020000,FF01E0F0,3C004E20,2800E494,40FC9816,00000021,0000000B
12,50755600,FFEF01AC,000003A7,FFDEFFFF,00020000,FF02E0E7,3C004E20,2800E494,40FCA816,00000021,0000000C
13,49860500,FFF30172,00000397,FFDB0000,00020000,FF02E0DC,3C004E20,2800E494,40FCB016,00000021,0000000D
14,50504700,FFEE01B9,00000397,FFD8FFFF,00020000,FF02E0D1,3C004E20,2800E494,40FCC816,00000021,0000000E
15,51417400,FFF30188,000003A0,FFD60000,00020000,FF02E0C6,3C004E20,2800E494,50FCD816,00000021,0000000F
16,49966400,FFED01AB,000003AB,FFD20000,00020000,FF03E0B9,3C004E20,2800E494,50FCE816,00000021,00000010
17,52024100,FFF30180,000003B7,FFD00000,00020000,FF03E0AB,3C004E20,2800E494,50FD0016,00000021,00000011
18,49532100,FFF301A3,000003C0,FFCE0000,00020000,FF03E09D,3C004E20,2800E494,50FD1816,00000021,00000012
19,51709900,FFED0178,000003C8,FFC80000,00020000,FF04E08E,3C004E20,2800E494,50FD3816,00000021,00000013
20,50556800,FFF4017C,000003CE,FFCF0000,00020000,FF04E080,3C004E20,2800E494,50FD5816,00000020,00000014
21,55152600,FFEF0172,000003D1,FFC70000,00020000,FF04E070,3C004E20,2800E494,50FD7816,00000020,00000015
22,60472400,FFEF018D,000003D3,FFCD0000,00020000,FF05E061,3C004E20,2800E494,50FDA016,00000020,00000016
23,60836500,FFEE0180,000003D5,FFC90000,00020000,FF05E052,3C004E20,2800E494,50FDC016,00000020,00000017
24,57459800,FFF50186,000003D5,FFCA0000,00020000,FF05E042,3C004E20,2800E494,60FDF016,00000020,00000018
25,58383300,FFEB017F,000003D6,FFC90000,00020000,FF06E033,3C004E20,2800E494,60FE0016,00000020,00000019
26,58038800,FFE4018B,000003D6,FFC40000,00020000,FF06E022,3C004E20,2800E494,60FDB816,00000020,0000001A
27,62456600,FFE00190,000003D6,FFC00000,00020000,FF06E010,3C004E20,2800E494,60FDB016,00000020,0000001B
28,61471900,FFDD019A,000003D5,FFBC0000,00020001,FF07DFFD,3C004E20,2800E494,60FDA816,00000020,0000001C
29,61065500,FFDD01A5,000003D5,FFB90000,00020001,FF07DFE9,3C004E20,2800E494,60FDB016,00000020,0000001D
30,63157000,FFDB01B3,000003D5,FFB60000,00020001,FF07DFD5,3C004E20,280127DB,60FDB016,00000020,0000001E
31,57153900,FFDF01C6,000003DA,FFB40000,00030001,FF08DFBF,3C004E20,280127DB,60FDC016,00000020,0000001F
32,54900200,FFD701A4,000003D5,FFB00000,00030001,FF08DFA9,3C004E20,280127DB,70FDC816,00000020,00000020
33,56469700,FFE90075,000003D3,FFB60001,00020001,FF08DF93,3C004E20,280127DB,70FDE016,00000020,00000021
34,46548900,FFE0011D,000003D3,FFB30000,00020001,FF08DF7E,3C004E20,280127DB,70FDF816,00000020,00000022
35,46242000,FFDC0186,000003D3,FFB50000,00020001,FF08DF68,3C004E20,280127DB,70FE1016,00000020,00000023
36,42871700,FFD102C4,000003D3,FFB1FFFE,00020001,FF09DF52,3C004E20,280127DB,B0FE1016,00000020,00000024
37,42899200,FFCF02DB,000003D4,FFADFFFF,00030001,FF0ADF3B,3C004E20,280127DB,90FDD816,00000020,00000025
38,40936700,FFC3029F,FFFF03D5,FFA3FFFF,00030001,FF0ADF21,3C004E20,280127DB,90FDC816,00000020,00000026
39,44416700,FFC70233,000003D6,FFA20000,00030001,FF0BDF06,3C004E20,280127DB,90FDB816,00000020,00000027
40,50048900,FFBF022E,000003D5,FFA10000,00030001,FF0BDEEB,3C004E20,280127DB,90FDC816,00000020,00000028
41,50179700,FFBC01EF,000003D5,FF9F0001,00030001,FF0BDECE,3C004E20,280127DB,90FDD816,00000020,00000029
42,50736600,FFBF01FF,000003D5,FF940000,00030001,FF0CDEB1,3C004E20,280127DB,90FDF816,00000020,0000002A
43,51743600,FFBA01D1,000003D5,FF9B0001,00030001,FF0CDE94,3C004E20,280127DB,90FE1816,00000020,0000002B
44,48976600,FFBC01EA,000003D5,FFA00000,00030001,FF0DDE78,3C004E20,280127DB,90FE4816,00000020,0000002C
45,50187600,FFB901C8,000003D5,FFA10000,00030001,FF0DDE5C,3C004E20,280127DB,90FE7816,00000020,0000002D
46,52616900,FFC001E5,000003D5,FFA20000,00030001,FF0DDE41,3C004E20,280127DB,90FEB016,00000020,0000002E
