sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00030000,000203D7,00010004,00000000,0000235B,3A004E20,2BFCE4B7,4004E0DB,003C0001,00000001
2,99149800,060E060E,0004F9F2,FFFF0003,00000000,0000235B,3A004E20,2BF8E49E,4004E0DC,00780001,00000002
3,107658700,00020003,00040000,FFFD0000,00000000,0000235B,3A004E20,2BF4E482,4004E0DD,00B40001,00000003
4,98794400,00010003,0004FFFF,FFFCFFFE,00000000,0000235B,3C004E20,2BF0E466,4004E0DD,00F00001,00000004
5,89565300,00000058,0002060E,FFFCFFFB,00000000,0000235B,3E004E20,2BF8E450,5004E0DD,00480281,00000005
6,100320100,FFFC001F,0000060E,FFFCFFFA,00000000,0000235B,3E004E20,2BFCE441,4004E0DC,00380541,00000006
7,276548700,FFFD014C,FFFE060E,FFEEFFFC,00010000,0000235B,3E004E20,2BFCE43D,4004E0DC,00C80861,00000007
8,13894300,FFFA0189,FFFD05D6,0001FFFF,00010000,0000235B,3C004E20,2800E446,4004E0DB,00180D61,00000008
9,53708000,000401BC,FFFD04D3,00000001,00010000,0001235B,38004E20,2800E458,4004E0DB,003C02E1,00000009
10,82014300,0000019C,FFFF0432,00080002,00020000,0001235B,38004E20,2800E474,4004E0DC,00440721,0000000A
11,120239400,00050161,000103D7,FFF70001,00020000,0001235B,3A004E20,2800E494,4004E0DC,00400B61,0000000B
12,115521300,00040192,000203AA,FFF6FFFF,00020000,0002235A,3C004E20,2800E4B1,4004E0DC,00340061,0000000C
13,337448800,FFFD01A7,0003039A,0004FFFD,00020000,0002235A,40004E20,2800E4C9,4004E0DD,00280621,0000000D
14,18702200,FFFF016B,0003039A,0005FFFC,00020000,0002235A,40004E20,2800E4D5,4004E0DC,001C0A61,0000000E
15,50431400,FFFF0177,000103A1,FFF8FFFD,00020000,00022359,3E004E20,2800E4D6,4004E0DC,00100F21,0000000F
16,74526400,FFFA0187,FFFF03AB,00000000,00020000,0003235A,3C004E20,2800E4CC,5004E0DC,000C0421,00000010
17,127424700,FFFF0187,FFFD03B5,FFFA0002,00020000,00032359,38004E20,2800E4B9,5004E0DB,000408E1,00000011
18,117656700,FFFE0189,FFFC03BF,00010004,00020000,00032359,38004E20,2800E4A1,5004E0DC,00040DE1,00000012
19,310985300,0001018B,FFFC03C7,FFFB0004,00020000,00042359,3A004E20,2800E488,5004E0DC,000002E1,00000013
20,13946100,0002018E,FFFD03CE,00030002,00020000,00042359,3E004E20,2800E472,5004E0DC,000007E0,00000014
21,49465400,0004018F,FFFF03D3,FFFE0000,00020000,00042359,42004E20,2800E464,5004E0DD,00000CE0,00000015
22,99529000,00010191,000103D6,0006FFFE,00020000,00052359,40004E20,2800E45D,5004E0DD,000001E0,00000016
23,109037500,00020192,000303D8,0001FFFD,00020000,00052359,3C004E20,2800E462,5004E0DD,000006E0,00000017
24,112125500,FFFE0190,000303D9,0007FFFE,00020000,00052359,38004E20,2800E471,6004E0DC,00000BE0,00000018
25,329244100,00010191,000303D8,00010001,00020000,00062359,36004E20,2800E488,6004E0DB,000000E0,00000019
26,16679000,FFFB0193,000103D7,00040003,00020000,00062359,38004E20,2800E4A5,6004E0DB,000005E0,0000001A
27,49396000,00010197,FFFF03D5,FFFF0003,00020000,00062359,3C004E20,2800E4C2,6004E0DB,00000AE0,0000001B
28,68598500,0000019B,FFFE03D4,FFFE0002,00020000,00072359,40004E20,2800E4DA,6004E0DC,00000020,0000001C
29,109876300,000301A6,FFFD03D3,FFFD0000,00020000,00072359,42004E20,2800E4E9,6004E0DD,000005A0,0000001D
30,96000400,000201B4,FFFE03D2,FFFCFFFD,00020000,00072359,3E004E20,28013AC4,6004E0DD,00000B20,0000001E
31,312691400,000401C4,FFFF03D8,FFFCFFFB,00030000,00082359,3A004E20,28013AB6,6004E0DD,000000E0,0000001F
32,18445500,000001A6,000203D4,FFFDFFFC,00030000,00082359,38004E20,28013A9A,7004E0DC,00000520,00000020
33,46222400,00000078,000303D3,FFFFFFFF,00020000,00082359,38004E20,28013A74,7004E0DA,000005E0,00000021
34,51922000,FFFD0122,000403D4,00000000,00020000,00082359,3C004E20,28013A4A,7004E0DA,00000B20,00000022
35,98499400,FFFD0231,000403D5,00020001,00020000,00092359,3E004E20,28013A23,B004E0DB,000002E0,00000023
36,101573100,FFFD02B8,000303D6,00030002,00030000,00092359,40004E20,28013A03,9004E0DC,00000BE0,00000024
37,265982300,FFFF0237,000003D6,00030002,00030000,000A2359,40004E20,280139F1,9004E0DE,00000160,00000025
38,18742500,FFFF022E,FFFE03D5,0002FFFF,00030000,000A2359,3C004E20,280139EC,9004E0DE,00000960,00000026
39,50074100,000201E4,FFFD03D4,0000FFFE,00030000,000A2359,3A004E20,280139F6,9004E0DD,00000EA0,00000027
40,50002800,000301EE,FFFC03D2,FFFDFFFD,00030000,000B2359,38004E20,28013A0E,9004E0DC,000005A0,00000028
41,66236400,000101C0,FFFD03D2,FFFCFFFE,00030000,000B2359,38004E20,28013A2F,9004E0DA,00000A60,00000029
42,103722500,FFFF01DA,FFFF03D2,FFFE0000,00030000,000C2359,3C004E20,28013A54,9004E0DA,00000120,0000002A
43,274899500,000001B8,000103D3,FFFD0003,00030000,000C2359,3C004E20,28013A76,9004E0DB,000005E0,0000002B
44,16261200,FFFE01D9,000203D4,FFFC0004,00030000,000C2359,3E004E20,28013A8E,9004E0DD,00000C60,0000002C
45,50902300,FFFB01BB,000303D6,FFFE0004,00030000,000D2359,3E004E20,28013A99,9004E0DF,00000120,0000002D
46,50092300,FFFE01DB,000203D7,00010002,00030000,000D2359,3C004E20,28013A93,9004E0DE,000007E0,0000002E
47,86697700,000101C2,000003D8,00020000,00030000,000D2359,3C004E20,28013A7E,9004E0DD,00000CA0,0000002F
48,92590400,000101E1,FFFE03D7,0004FFFD,00030000,000E2359,3C004E20,28013A5E,9004E0DB,00000360,00000030
49,267440500,000501CA,FFFC03D7,0004FFFD,00030000,000E2359,3A004E20,28013A37,9004E0D9,000008A0,00000031
50,18585400,000101E9,FFFC03D5,0004FFFD,00030000,000E2359,3C004E20,28013A13,9004E0DA,00000F60,00000032
51,49392000,000301D7,FFFC03D4,00030000,00030000,000F2359,3C004E20,280139F5,A004E0DB,000004A0,00000033
52,61465600,000101F8,FFFE03D3,00010002,00030000,000F2359,3C004E20,2BFD39E3,A004E0DD,00FC0BA0,00000034
53,102028100,FFFD01EB,000003D3,FFFF0003,00030000,00102359,3E004E20,2BFD39E0,A004E0DF,00FC0160,00000035
54,103352800,FFFF020D,000203D3,FFFE0002,00030000,00102359,3E004E20,2BFD39EB,A004E0DE,00FC0860,00000036
55,282363200,FFFE0200,000403D4,FFFD0000,00030000,00102359,3E004E20,2BFD3A05,A004E0DC,00FC0E60,00000037
56,18456000,FFFF0215,000403D6,FFFDFFFD,00030000,00112359,3C004E20,2BFD3A2A,A004E0DB,00FC0560,00000038
57,49674500,00020204,000303D7,FFFEFFFC,00030000,00112359,3A004E20,2BFD3A53,A004E0D9,00FC0B60,00000039
58,51281700,00010218,000103D8,0000FFFC,00030000,00122359,3A004E20,2BFD3A7D,A004E0DA,00FC0260,0000003A
59,83441600,00040209,FFFF03D8,0002FFFE,00030000,00122359,3A004E20,2BFD3A9F,A004E0DC,00FC08E0,0000003B
60,93600700,00020214,FFFE03D7,00030000,00030000,00122359,3C004E20,2BFD5D87,A004E0DE,00FC0FA0,0000003C
